LCZ42_204371_Munich,11.123657,48.492369,11.982177,47.731852
LCZ42_21671_Tokyo,139.648113,35.768641,139.916600,35.547763
LCZ42_23130_sanfrancisco,-122.715466,37.956750,-122.094341,37.552527
